Variable,Value
"x[52362079191,55100066340,WodoStateHaz_1]",-0.0
"x[55100067821,52362108951,WodoStateHaz_1]",0.0
"x[52181075730,55101073921,WodoStateHaz_1]",0.0
"x[80152074931,52362119990,WodoStateHaz_1]",-0.0
"x[52362087040,52362091111,WodoStateHaz_1]",0.0
"x[55101068370,52362089971,WodoStateHaz_1]",0.0
"x[52362085141,52362085141,WodoStateHaz_1]",0.0
"x[52180076831,52362097371,WodoStateHaz_1]",0.0
"x[52362107541,55101073920,WodoStateHaz_1]",-0.0
"x[55101073921,52362102821,WodoStateHaz_1]",0.0
"x[55100072841,80662074660,WodoStateHaz_1]",-0.0
"x[55101066411,52362078100,WodoStateHaz_1]",-0.0
"x[52361117720,52180075470,WodoStateHaz_1]",0.0
"x[55100072840,52362110771,WodoStateHaz_1]",0.0
"x[52361078410,52361103301,WodoStateHaz_1]",0.0
"x[52362103411,55100072841,WodoStateHaz_1]",0.0
"x[80652075271,52182077950,WodoStateHaz_1]",-0.0
"x[52362080381,52361073710,WodoStateHaz_1]",-0.0
"x[55101066850,52362071861,WodoStateHaz_1]",0.0
"x[80652075271,52362117650,WodoStateHaz_1]",-0.0
"x[55100066491,55101069371,WodoStateHaz_1]",0.0
"x[52362083231,52362089970,WodoStateHaz_1]",-0.0
t[52362113930],487.85039999999526
"x[55101071270,52181075731,WodoStateHaz_1]",0.0
"x[55100066340,52362079190,WodoStateHaz_1]",0.0
"x[52360073661,52361117580,WodoStateHaz_1]",-0.0
"x[55100066110,52362108950,WodoStateHaz_1]",0.0
"x[52360073911,52182078150,WodoStateHaz_1]",-0.0
"x[52362086121,52362082210,WodoStateHaz_1]",-0.0
"x[52362087041,52362108951,WodoStateHaz_1]",0.0
"x[52362089971,52362089971,WodoStateHaz_1]",0.0
"x[55100066490,52362113711,WodoStateHaz_1]",0.0
"x[52362071860,52362102820,WodoStateHaz_1]",0.0
"x[55101070311,80652074961,WodoStateHaz_1]",0.0
"x[52362078460,80152074470,WodoStateHaz_1]",0.0
"x[55100070281,55100071720,WodoStateHaz_1]",-0.0
"x[52362097371,52362117590,WodoStateHaz_1]",-0.0
"x[55100069641,52360073661,WodoStateHaz_1]",0.0
"x[52362115281,55101068371,WodoStateHaz_1]",0.0
"x[55101069370,80652075270,WodoStateHaz_1]",0.0
"x[1010,52362078101,WodoStateHaz_1]",0.0
"x[55101073921,52362071860,WodoStateHaz_1]",-0.0
"x[52362072190,55100067821,WodoStateHaz_1]",0.0
"x[52362083230,52362085141,WodoStateHaz_1]",0.0
"x[52362088880,52362117590,WodoStateHaz_1]",0.0
"x[52181075561,52362091110,WodoStateHaz_1]",-0.0
"x[52362095851,52181076841,WodoStateHaz_1]",0.0
"x[52362102821,52362071860,WodoStateHaz_1]",-0.0
"x[52362110771,52361117720,WodoStateHaz_1]",-0.0
"x[80152074470,52362111971,WodoStateHaz_1]",0.0
"x[52362080381,55101069661,WodoStateHaz_1]",0.0
"x[52182078150,52362121190,WodoStateHaz_1]",0.0
"x[52362107540,52362078460,WodoStateHaz_1]",0.0
"x[52362108951,52362108950,WodoStateHaz_1]",0.0
"x[55100066340,52362088881,WodoStateHaz_1]",0.0
"x[55100074240,55101072160,WodoStateHaz_1]",0.0
"x[52362085321,52362085321,WodoStateHaz_1]",0.0
"x[52362072190,52362117591,WodoStateHaz_1]",0.0
"x[55101068370,52182078150,WodoStateHaz_1]",0.0
"x[52362087041,52362071860,WodoStateHaz_1]",-0.0
"x[52361078411,52362107541,WodoStateHaz_1]",0.0
"x[52362107540,55100074241,WodoStateHaz_1]",0.0
"x[52360073910,80152074470,WodoStateHaz_1]",0.0
"x[55100066341,52362072190,WodoStateHaz_1]",-0.0
t[52361117581],486.68309999999735
"x[55100066110,52182077011,WodoStateHaz_1]",0.0
"x[52362072280,52361091181,WodoStateHaz_1]",0.0
"x[52362110770,55101066410,WodoStateHaz_1]",0.0
"x[52362078101,52362121190,WodoStateHaz_1]",-0.0
"x[52362085141,52362107541,WodoStateHaz_1]",0.0
"x[52361103430,52362086121,WodoStateHaz_1]",0.0
"x[55100074741,52362079590,WodoStateHaz_1]",-0.0
"x[52182078150,55101067850,WodoStateHaz_1]",0.0
"x[52362119991,55101069370,WodoStateHaz_1]",-0.0
"x[52362091111,52361078410,WodoStateHaz_1]",-0.0
"x[52362091360,80662076521,WodoStateHaz_1]",0.0
"x[52362107540,52362090981,WodoStateHaz_1]",0.0
"x[52362093370,52360073661,WodoStateHaz_1]",0.0
"x[52362072280,52180075591,WodoStateHaz_1]",0.0
"x[52362115631,52361073931,WodoStateHaz_1]",0.0
"x[55100066111,55101069370,WodoStateHaz_1]",-0.0
"x[55101069371,52362087040,WodoStateHaz_1]",-0.0
"x[52361117580,55101066160,WodoStateHaz_1]",0.0
"x[55100072040,55101069370,WodoStateHaz_1]",0.0
"x[55101066410,52362107541,WodoStateHaz_1]",0.0
"x[55101066070,55100070281,WodoStateHaz_1]",0.0
"x[52362079591,52362101201,WodoStateHaz_1]",0.0
"x[52361091181,55100066111,WodoStateHaz_1]",0.0
"x[55101066410,55100066491,WodoStateHaz_1]",0.0
"x[52181075651,55101072161,WodoStateHaz_1]",0.0
"x[52182077011,55100072040,WodoStateHaz_1]",-0.0
"x[52362101001,52361073931,WodoStateHaz_1]",0.0
"x[55100066490,52362108950,WodoStateHaz_1]",0.0
"x[55100067821,52362101200,WodoStateHaz_1]",-0.0
"x[52182078151,52362098030,WodoStateHaz_1]",-0.0
"x[55100072840,52362078461,WodoStateHaz_1]",0.0
"x[55100070281,52362103091,WodoStateHaz_1]",0.0
"x[55100074741,52362072191,WodoStateHaz_1]",0.0
"x[55101066411,52362088880,WodoStateHaz_1]",-0.0
"x[55101071270,52362071861,WodoStateHaz_1]",0.0
"x[52362107541,52360073661,WodoStateHaz_1]",0.0
"x[52182077950,55100072841,WodoStateHaz_1]",0.0
"x[52361073710,55101072161,WodoStateHaz_1]",0.0
"x[52181075731,55100069640,WodoStateHaz_1]",-0.0
"x[80652075270,52361117580,WodoStateHaz_1]",0.0
"x[55101066851,52182077010,WodoStateHaz_1]",-0.0
"x[52361078481,52362087041,WodoStateHaz_1]",0.0
"x[52362103411,55101066070,WodoStateHaz_1]",-0.0
"x[55101069660,55101070311,WodoStateHaz_1]",0.0
"y[52362078100,WodoStateHaz_1]",1.0
"x[52362101201,52362090981,WodoStateHaz_1]",0.0
"x[55100072841,52362091361,WodoStateHaz_1]",0.0
"x[52362117171,52361078481,WodoStateHaz_1]",0.0
"x[52362086121,55101071270,WodoStateHaz_1]",-0.0
"x[52181075561,55100069641,WodoStateHaz_1]",0.0
"x[52362097371,55101072160,WodoStateHaz_1]",-0.0
"x[25700103691,52362107540,WodoStateHaz_1]",-0.0
"x[55100066340,52362091110,WodoStateHaz_1]",0.0
"x[55100069640,80662076521,WodoStateHaz_1]",0.0
"x[52362085320,52361117720,WodoStateHaz_1]",0.0
"x[52361091180,55101074620,WodoStateHaz_1]",0.0
"x[52361091181,52362089971,WodoStateHaz_1]",0.0
"x[52362117171,52362071861,WodoStateHaz_1]",0.0
"x[55100066490,52362072190,WodoStateHaz_1]",0.0
"x[52181075560,55101069661,WodoStateHaz_1]",0.0
"x[52182078151,52361073930,WodoStateHaz_1]",-0.0
"x[52362079190,55100070280,WodoStateHaz_1]",0.0
"x[52362098030,52362088061,WodoStateHaz_1]",0.0
"x[52362089970,80652075270,WodoStateHaz_1]",0.0
"x[55100074741,80652076031,WodoStateHaz_1]",0.0
"x[52362088061,52362072281,WodoStateHaz_1]",0.0
"x[55100069640,52362078460,WodoStateHaz_1]",0.0
"x[52362101200,52362110771,WodoStateHaz_1]",0.0
"x[55101071741,52181076841,WodoStateHaz_1]",0.0
"x[55100066340,80152074470,WodoStateHaz_1]",0.0
"x[52362101201,52362085321,WodoStateHaz_1]",0.0
"x[52361103300,52360073661,WodoStateHaz_1]",0.0
"x[52362085140,52362072281,WodoStateHaz_1]",0.0
"x[52361073710,52180076831,WodoStateHaz_1]",0.0
"x[52362108951,52362101001,WodoStateHaz_1]",0.0
"x[52362103410,52362088061,WodoStateHaz_1]",0.0
"x[55101073920,52181075560,WodoStateHaz_1]",0.0
"x[52362090980,52362088061,WodoStateHaz_1]",0.0
"x[52362079191,52362103411,WodoStateHaz_1]",0.0
"x[52362079191,55101070311,WodoStateHaz_1]",0.0
"x[80652076031,52181076840,WodoStateHaz_1]",-0.0
"x[52362085141,52362103411,WodoStateHaz_1]",0.0
"x[52362071860,52362080380,WodoStateHaz_1]",0.0
"x[80662076520,52361117581,WodoStateHaz_1]",0.0
"x[55100072041,52362097371,WodoStateHaz_1]",0.0
"x[52362101201,80652074960,WodoStateHaz_1]",-0.0
"x[52180076831,55101071271,WodoStateHaz_1]",0.0
"x[52361103431,52182078150,WodoStateHaz_1]",-0.0
"x[55100069640,52362117590,WodoStateHaz_1]",0.0
"x[55101069370,52361103431,WodoStateHaz_1]",0.0
"x[55100074241,52362091361,WodoStateHaz_1]",0.0
"x[52362084951,52181075651,WodoStateHaz_1]",0.0
"x[52362091360,55101072160,WodoStateHaz_1]",0.0
"x[52361073930,55101066160,WodoStateHaz_1]",0.0
"x[55100070280,52361117720,WodoStateHaz_1]",0.0
"y[52362080381,WodoStateHaz_1]",1.0
"x[52362072280,52362087040,WodoStateHaz_1]",0.0
"x[52362073460,55100066341,WodoStateHaz_1]",0.0
"x[52362115281,55100074241,WodoStateHaz_1]",0.0
"x[55101066411,52181075651,WodoStateHaz_1]",0.0
"x[52362088880,52362110770,WodoStateHaz_1]",0.0
"x[55101074620,52362119991,WodoStateHaz_1]",0.0
"x[52362085320,80662074660,WodoStateHaz_1]",0.0
"x[55101071270,52180075590,WodoStateHaz_1]",0.0
"x[52180076831,52361091391,WodoStateHaz_1]",0.0
"x[55101069371,52362107541,WodoStateHaz_1]",0.0
"x[52362088061,52362093370,WodoStateHaz_1]",-0.0
"x[55101074620,52182077010,WodoStateHaz_1]",0.0
"x[55100066490,55101066851,WodoStateHaz_1]",0.0
"x[52361117721,52362110771,WodoStateHaz_1]",0.0
"x[80652074961,80152074930,WodoStateHaz_1]",-0.0
"x[52362072861,55101068371,WodoStateHaz_1]",0.0
"x[52362115631,52362115280,WodoStateHaz_1]",1.0
"x[52182078151,52362109240,WodoStateHaz_1]",-0.0
"x[80652075270,55100074741,WodoStateHaz_1]",0.0
"x[52362121190,52362072280,WodoStateHaz_1]",0.0
"x[55100071721,52362115280,WodoStateHaz_1]",-0.0
"x[52361103430,52362088060,WodoStateHaz_1]",0.0
"x[52360073660,52362073460,WodoStateHaz_1]",0.0
"x[55100074241,80662074661,WodoStateHaz_1]",0.0
"x[52362097370,52361073711,WodoStateHaz_1]",0.0
"x[55101067850,52362117651,WodoStateHaz_1]",0.0
"x[52361073931,55100066341,WodoStateHaz_1]",0.0
"x[80152074930,55101070310,WodoStateHaz_1]",0.0
"x[55100072840,55101068370,WodoStateHaz_1]",0.0
"x[55100074241,52362098031,WodoStateHaz_1]",0.0
"x[52361073711,55101071271,WodoStateHaz_1]",0.0
"x[55101073921,52182077010,WodoStateHaz_1]",-0.0
"x[52181076840,52362113710,WodoStateHaz_1]",0.0
"x[52362113931,55100071720,WodoStateHaz_1]",-0.0
"x[55101066850,55101074620,WodoStateHaz_1]",0.0
"x[52362101000,55101069370,WodoStateHaz_1]",0.0
"x[52362121190,80152074930,WodoStateHaz_1]",0.0
"x[52362108950,52361117720,WodoStateHaz_1]",0.0
"x[55101074621,55101067851,WodoStateHaz_1]",0.0
"x[55101066161,52362115280,WodoStateHaz_1]",-0.0
"x[55101071741,55100074241,WodoStateHaz_1]",0.0
"x[52362088060,52181076840,WodoStateHaz_1]",0.0
"x[55101068370,52362097370,WodoStateHaz_1]",0.0
"x[52361073931,52361078411,WodoStateHaz_1]",0.0
"x[52362109241,52362091360,WodoStateHaz_1]",-0.0
"x[52362121190,52362098031,WodoStateHaz_1]",0.0
"x[52362117590,55101069661,WodoStateHaz_1]",0.0
"y[52362121191,WodoStateHaz_1]",1.0
"x[52362109240,52362103091,WodoStateHaz_1]",0.0
"x[52361073710,52362088881,WodoStateHaz_1]",0.0
"x[52182077951,55101066071,WodoStateHaz_1]",0.0
"x[55101066410,52362093371,WodoStateHaz_1]",0.0
"x[52362117590,80662074660,WodoStateHaz_1]",0.0
"x[52181075731,52361103300,WodoStateHaz_1]",-0.0
"x[80152074471,52181075560,WodoStateHaz_1]",-0.0
"x[52362115281,52362087041,WodoStateHaz_1]",0.0
"x[52362097371,55101066160,WodoStateHaz_1]",-0.0
"x[55100074240,52362078460,WodoStateHaz_1]",0.0
"x[52360073660,52362088060,WodoStateHaz_1]",0.0
"x[55101067850,52361091391,WodoStateHaz_1]",0.0
"x[52361073710,52182078151,WodoStateHaz_1]",0.0
"x[55101073921,52362117590,WodoStateHaz_1]",-0.0
"x[52362113930,52362121800,WodoStateHaz_1]",0.0
"x[52362119990,52362113711,WodoStateHaz_1]",0.0
"x[55101074620,52362095850,WodoStateHaz_1]",0.0
"x[52362073460,52362083231,WodoStateHaz_1]",0.0
"x[55101073920,52361085340,WodoStateHaz_1]",0.0
"x[52362117731,52181076841,WodoStateHaz_1]",0.0
"x[80652076031,52362087041,WodoStateHaz_1]",0.0
"x[52361091390,55101074621,WodoStateHaz_1]",0.0
"x[52362119991,55100066490,WodoStateHaz_1]",-0.0
"x[52362093370,55100070280,WodoStateHaz_1]",0.0
"x[52361078480,52362117170,WodoStateHaz_1]",0.0
"x[52181075650,52181075561,WodoStateHaz_1]",0.0
"x[52361078481,52362108951,WodoStateHaz_1]",0.0
"x[55101069661,52182078151,WodoStateHaz_1]",0.0
"x[55100066340,80652075270,WodoStateHaz_1]",0.0
"x[52362091361,52362098031,WodoStateHaz_1]",0.0
"x[52362098031,52362085141,WodoStateHaz_1]",0.0
"x[80652075271,52362108951,WodoStateHaz_1]",0.0
"x[52362085320,52361073931,WodoStateHaz_1]",0.0
"x[52362117171,80652076031,WodoStateHaz_1]",0.0
"x[52362101001,52181075561,WodoStateHaz_1]",0.0
"x[52362113711,52362087041,WodoStateHaz_1]",0.0
"x[55101071270,52361085180,WodoStateHaz_1]",0.0
"x[55101069370,55101066161,WodoStateHaz_1]",0.0
"x[55101069370,55101068370,WodoStateHaz_1]",0.0
"x[52362088060,52360073910,WodoStateHaz_1]",0.0
"x[52362085321,52362117730,WodoStateHaz_1]",-0.0
"x[52362085141,52362082211,WodoStateHaz_1]",0.0
"x[52362117590,52362119990,WodoStateHaz_1]",0.0
"x[55101071740,52362086120,WodoStateHaz_1]",0.0
"x[55101067851,52362115630,WodoStateHaz_1]",-0.0
"x[55100071720,52362117731,WodoStateHaz_1]",0.0
"x[52362119991,80662076521,WodoStateHaz_1]",0.0
"x[52362117171,55100072841,WodoStateHaz_1]",0.0
"x[55101067851,52362098031,WodoStateHaz_1]",0.0
"x[55100070280,52362080380,WodoStateHaz_1]",0.0
"x[52362098031,52362108950,WodoStateHaz_1]",-0.0
"x[52361091181,52361085340,WodoStateHaz_1]",-0.0
"x[52362090981,55100066340,WodoStateHaz_1]",-0.0
"x[55101074620,52362072190,WodoStateHaz_1]",0.0
"x[52362097370,52362117651,WodoStateHaz_1]",0.0
"x[52361103431,55100074740,WodoStateHaz_1]",-0.0
"x[52362103410,55101066411,WodoStateHaz_1]",0.0
"x[80662074661,52362089971,WodoStateHaz_1]",0.0
"x[52181075651,52362119991,WodoStateHaz_1]",0.0
"x[52362121190,80662076521,WodoStateHaz_1]",0.0
"x[52181076841,52361117580,WodoStateHaz_1]",-0.0
"x[52362089971,52182078151,WodoStateHaz_1]",0.0
"x[52362117650,52362101201,WodoStateHaz_1]",0.0
"x[52362115631,52361117580,WodoStateHaz_1]",-0.0
"x[55100074241,55101073920,WodoStateHaz_1]",-0.0
"x[55101067850,80652076030,WodoStateHaz_1]",0.0
"x[52182077950,55101069370,WodoStateHaz_1]",0.0
"x[52362078461,52362107540,WodoStateHaz_1]",-0.0
"x[52362079190,52362103090,WodoStateHaz_1]",0.0
"x[52362101001,55101067850,WodoStateHaz_1]",-0.0
"x[52362121191,55100074741,WodoStateHaz_1]",0.0
"x[55100074740,55101066410,WodoStateHaz_1]",0.0
"x[52180076830,52362095851,WodoStateHaz_1]",0.0
"x[55100067821,55101071270,WodoStateHaz_1]",-0.0
"x[52360073910,52362101001,WodoStateHaz_1]",0.0
"x[55100069641,52360073911,WodoStateHaz_1]",0.0
"x[52362079190,52180076830,WodoStateHaz_1]",0.0
"x[52362082211,55100070280,WodoStateHaz_1]",-0.0
"x[55100070280,52362097370,WodoStateHaz_1]",0.0
"x[52362098031,55101069660,WodoStateHaz_1]",-0.0
"x[52362113930,52181075651,WodoStateHaz_1]",0.0
"x[52361085180,52181075561,WodoStateHaz_1]",0.0
"x[80652075271,52362095850,WodoStateHaz_1]",-0.0
"x[55101071740,52362080380,WodoStateHaz_1]",0.0
"x[52362071860,52362082210,WodoStateHaz_1]",0.0
"x[52362095851,52362098031,WodoStateHaz_1]",0.0
"x[55101069370,52362103091,WodoStateHaz_1]",0.0
"x[52362080380,52362085141,WodoStateHaz_1]",0.0
"x[52181076841,55100072840,WodoStateHaz_1]",-0.0
"x[55100074240,52362101001,WodoStateHaz_1]",0.0
"x[52362097371,52361103430,WodoStateHaz_1]",-0.0
"x[52361073930,52362101001,WodoStateHaz_1]",0.0
"x[52362072190,52180076831,WodoStateHaz_1]",0.0
"x[52362117170,55100072841,WodoStateHaz_1]",0.0
"x[80152074471,52362119991,WodoStateHaz_1]",0.0
"x[52180076830,55100072841,WodoStateHaz_1]",0.0
"x[52362113930,52362098030,WodoStateHaz_1]",0.0
"x[80652076031,52362115280,WodoStateHaz_1]",-0.0
"x[55101073921,55101068371,WodoStateHaz_1]",0.0
"x[52362119990,52362082211,WodoStateHaz_1]",0.0
"x[52181075561,52362117590,WodoStateHaz_1]",-0.0
"x[52362086120,55100072040,WodoStateHaz_1]",0.0
"x[52362111970,52362091361,WodoStateHaz_1]",0.0
"x[55101069660,52361117580,WodoStateHaz_1]",0.0
"x[52362103091,52362108951,WodoStateHaz_1]",0.0
"x[52362095851,80152074930,WodoStateHaz_1]",-0.0
"x[55101066160,52362078100,WodoStateHaz_1]",0.0
"x[52361073931,52180076830,WodoStateHaz_1]",-0.0
"x[52361117721,52182078150,WodoStateHaz_1]",-0.0
"x[52362072280,55101073920,WodoStateHaz_1]",0.0
"x[52182077011,55101072161,WodoStateHaz_1]",0.0
"x[52361078411,52362117731,WodoStateHaz_1]",0.0
"x[52180075470,52362103090,WodoStateHaz_1]",0.0
"x[55100072040,52362101200,WodoStateHaz_1]",0.0
"x[52362113930,52182078150,WodoStateHaz_1]",0.0
"x[52361073930,52362107541,WodoStateHaz_1]",0.0
"x[52362083230,52362119991,WodoStateHaz_1]",0.0
"x[52180076831,80652075271,WodoStateHaz_1]",0.0
"x[52361073931,80152074470,WodoStateHaz_1]",-0.0
"x[52362103091,52361091391,WodoStateHaz_1]",0.0
"x[80652076030,52362107540,WodoStateHaz_1]",0.0
"x[52362095851,52361073710,WodoStateHaz_1]",-0.0
"x[55100074741,55101072161,WodoStateHaz_1]",0.0
"x[52362109240,52362113711,WodoStateHaz_1]",0.0
"x[52362113930,52362079591,WodoStateHaz_1]",0.0
"x[52362078461,52361103300,WodoStateHaz_1]",-0.0
"x[52362117731,52362091360,WodoStateHaz_1]",-0.0
"x[52362084951,55101069371,WodoStateHaz_1]",0.0
"x[52361085340,52182077950,WodoStateHaz_1]",0.0
"x[52361073710,52362119990,WodoStateHaz_1]",0.0
"x[52362078100,52362113711,WodoStateHaz_1]",0.0
"x[52182077950,80652076031,WodoStateHaz_1]",0.0
"x[52182077010,55101071741,WodoStateHaz_1]",0.0
"x[52362090981,52362117591,WodoStateHaz_1]",0.0
"x[52362110771,52362079591,WodoStateHaz_1]",0.0
"x[80652076030,55101069371,WodoStateHaz_1]",0.0
"x[52361103430,52362072280,WodoStateHaz_1]",0.0
"x[52362072190,52361103430,WodoStateHaz_1]",0.0
"x[55101071270,52181075730,WodoStateHaz_1]",0.0
"x[52362115631,52181075561,WodoStateHaz_1]",0.0
"x[80662074660,52361085181,WodoStateHaz_1]",0.0
"x[52362088061,52362072191,WodoStateHaz_1]",0.0
"x[52362071860,52362110771,WodoStateHaz_1]",0.0
"x[55101066850,52362108950,WodoStateHaz_1]",0.0
"x[52361085180,52362095850,WodoStateHaz_1]",0.0
"x[52361073931,52362113710,WodoStateHaz_1]",-0.0
"x[52362071861,52362117170,WodoStateHaz_1]",-0.0
"x[52362083231,55100066111,WodoStateHaz_1]",0.0
"x[55101071270,55100074241,WodoStateHaz_1]",0.0
t[80652074960],454.1999999999994
"x[52362103090,52361073710,WodoStateHaz_1]",0.0
"x[52362088880,52362072190,WodoStateHaz_1]",0.0
"x[52362095851,55101069371,WodoStateHaz_1]",0.0
"x[80652076030,52362117730,WodoStateHaz_1]",0.0
"x[55101069370,52362113711,WodoStateHaz_1]",0.0
"x[52362073461,52362079590,WodoStateHaz_1]",-0.0
"x[52361073931,52362078461,WodoStateHaz_1]",0.0
"x[52362113710,52360073660,WodoStateHaz_1]",0.0
"x[52362087041,55100074241,WodoStateHaz_1]",0.0
"x[55100066341,80152074470,WodoStateHaz_1]",-0.0
"x[52361103301,52181075731,WodoStateHaz_1]",0.0
"x[55101072160,52361117580,WodoStateHaz_1]",0.0
"x[52362101201,55100074741,WodoStateHaz_1]",0.0
"x[52362121190,80662076520,WodoStateHaz_1]",0.0
"x[52362097371,52181075651,WodoStateHaz_1]",0.0
"x[52362101200,52362072280,WodoStateHaz_1]",0.0
"x[55101070311,80652074960,WodoStateHaz_1]",-0.0
"x[52361117720,52361091390,WodoStateHaz_1]",0.0
"x[52362089970,55100067821,WodoStateHaz_1]",0.0
"x[52180075471,52362084951,WodoStateHaz_1]",0.0
"x[52362097371,52362078100,WodoStateHaz_1]",-0.0
"x[52362103091,52362093371,WodoStateHaz_1]",0.0
"x[80662074660,52360073661,WodoStateHaz_1]",0.0
"x[52361073711,52362113710,WodoStateHaz_1]",-0.0
"x[52362072280,52362089971,WodoStateHaz_1]",0.0
"x[55100066341,52362108951,WodoStateHaz_1]",0.0
"x[52362101001,52362107540,WodoStateHaz_1]",-0.0
"x[52362086120,52362072281,WodoStateHaz_1]",0.0
"x[52362078100,52362078460,WodoStateHaz_1]",0.0
"x[52362103410,52362107541,WodoStateHaz_1]",0.0
"x[52362071861,80662076521,WodoStateHaz_1]",0.0
"x[55101069661,55101066850,WodoStateHaz_1]",-0.0
"x[80152074470,52362085321,WodoStateHaz_1]",0.0
"x[55100074240,52362109241,WodoStateHaz_1]",0.0
"x[52362117651,55101067850,WodoStateHaz_1]",-0.0
"x[52361073710,52362102821,WodoStateHaz_1]",0.0
"x[55100066110,55100069641,WodoStateHaz_1]",0.0
"x[52361117720,55100070281,WodoStateHaz_1]",0.0
"x[52360073910,52362093371,WodoStateHaz_1]",0.0
"x[52362115280,52361103430,WodoStateHaz_1]",0.0
"x[52362101001,52362119990,WodoStateHaz_1]",-0.0
"x[52180075591,52362080380,WodoStateHaz_1]",-0.0
"x[55101074621,55100066491,WodoStateHaz_1]",0.0
"x[52361073931,52362087040,WodoStateHaz_1]",-0.0
"x[55100071721,52362098031,WodoStateHaz_1]",0.0
"x[52362085141,55100072841,WodoStateHaz_1]",0.0
"x[52181075650,52361073930,WodoStateHaz_1]",0.0
"x[55100066491,55100066340,WodoStateHaz_1]",1.0
"x[52362073460,52362113711,WodoStateHaz_1]",0.0
"x[52362087040,52362103090,WodoStateHaz_1]",0.0
"x[55101067850,52362117650,WodoStateHaz_1]",0.0
"x[52362084951,52362097370,WodoStateHaz_1]",-0.0
"x[55101071271,52362078100,WodoStateHaz_1]",-0.0
"x[52362082210,55100071721,WodoStateHaz_1]",0.0
"x[55101074620,52182078151,WodoStateHaz_1]",0.0
"x[80652075271,55100072840,WodoStateHaz_1]",-0.0
"x[52181075560,52362110770,WodoStateHaz_1]",0.0
"x[55101069661,52362119990,WodoStateHaz_1]",-0.0
"x[55101071270,52360073910,WodoStateHaz_1]",0.0
"x[55101069370,52362079591,WodoStateHaz_1]",0.0
"x[52361073930,52182077950,WodoStateHaz_1]",0.0
"x[80152074931,55100067820,WodoStateHaz_1]",-0.0
"x[52361078480,55101068370,WodoStateHaz_1]",0.0
"x[52361117580,55100066491,WodoStateHaz_1]",0.0
"x[52182078150,52362093370,WodoStateHaz_1]",0.0
"x[80652074960,80652074960,WodoStateHaz_1]",0.0
"x[55101069661,52362086121,WodoStateHaz_1]",0.0
"x[52361117720,52362115631,WodoStateHaz_1]",0.0
"x[80652075270,52362085321,WodoStateHaz_1]",0.0
"x[52362071860,52362117730,WodoStateHaz_1]",0.0
"x[80152074930,55101071270,WodoStateHaz_1]",0.0
"y[52362097370,WodoStateHaz_1]",1.0
"x[52361117580,52180075471,WodoStateHaz_1]",0.0
"x[55101071270,52362117170,WodoStateHaz_1]",0.0
"x[52362072861,52362085320,WodoStateHaz_1]",-0.0
"x[80662076521,80662076521,WodoStateHaz_1]",0.0
"x[52181075560,52362111970,WodoStateHaz_1]",0.0
"y[52361117581,WodoStateHaz_1]",1.0
"x[52362108951,55101070310,WodoStateHaz_1]",-0.0
"x[52362103090,52182077011,WodoStateHaz_1]",0.0
"x[52362115281,80662076521,WodoStateHaz_1]",0.0
"x[52180076830,55101066160,WodoStateHaz_1]",0.0
"x[52362089970,52362119990,WodoStateHaz_1]",0.0
"x[52362085320,55101074620,WodoStateHaz_1]",0.0
"x[52362117730,52362091111,WodoStateHaz_1]",0.0
"x[55101069661,52362072281,WodoStateHaz_1]",0.0
"x[80152074931,52362113930,WodoStateHaz_1]",-0.0
"x[52362091361,80662076521,WodoStateHaz_1]",0.0
"x[80152074930,52362082211,WodoStateHaz_1]",0.0
"x[55100071720,55100074740,WodoStateHaz_1]",0.0
"x[52362101000,52362087041,WodoStateHaz_1]",0.0
"x[52362109240,52362080381,WodoStateHaz_1]",0.0
"x[52362117170,52182077950,WodoStateHaz_1]",0.0
"x[52361078410,52361117580,WodoStateHaz_1]",0.0
"x[52362117591,52362110770,WodoStateHaz_1]",-0.0
"x[52362091111,55100066491,WodoStateHaz_1]",0.0
"x[55101074621,52362080381,WodoStateHaz_1]",0.0
"x[52361103301,52361091391,WodoStateHaz_1]",0.0
